quadrat,cc,density,block,strip,square_original,side,square,x,y,n_cohort1_t1,n_cohort1_t2,n_cohort2_t2,n_cohort1_t3,n_cohort2_t3,n_cohort3_t3,n_cohort1_t4,n_cohort2_t4,n_cohort3_t4,n_cohort4_t4,n_cohort1_t5,n_cohort2_t5,n_cohort3_t5,n_cohort4_t5,n_cohort5_t5,1,2,3,4,5,em1,em2,em3,em4,em5
452,ldshoots,50,4,45,12,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,22,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,32,east,32,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
452,ldshoots,50,4,45,42,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,13,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,23,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,33,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,ldshoots,50,4,45,43,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,ldshoots,50000,4,45,14,east,11,1,1,47,47,4,47,4,0,34,0,0,22,1,0,0,1,0,47,51,51,56,2,47,51,51,73,73
455,ldshoots,50000,4,45,24,east,21,2,1,37,37,4,37,4,0,29,4,0,29,2,0,0,5,2,37,41,41,62,9,37,41,41,70,72
455,ldshoots,50000,4,45,34,east,31,3,1,38,38,2,38,2,0,8,0,0,32,3,0,0,8,2,38,40,40,40,13,38,40,40,72,74
455,ldshoots,50000,4,45,44,east,41,4,1,4,4,1,4,1,0,0,0,0,15,0,0,0,3,0,4,5,5,15,3,4,5,5,20,20
455,ldshoots,50000,4,45,15,east,12,1,2,24,24,0,24,0,0,7,0,0,15,1,0,0,2,0,24,24,24,22,3,24,24,24,39,39
455,ldshoots,50000,4,45,25,east,22,2,2,20,20,0,20,0,0,18,0,0,9,8,0,0,6,0,20,20,20,27,14,20,20,20,29,29
455,ldshoots,50000,4,45,35,east,32,3,2,14,14,1,14,1,0,4,0,0,2,2,0,0,1,0,14,15,15,6,3,14,15,15,17,17
455,ldshoots,50000,4,45,45,east,42,4,2,8,8,0,8,0,0,3,0,0,4,1,0,0,0,3,8,8,8,7,4,8,8,8,12,15
455,ldshoots,50000,4,45,16,east,13,1,3,8,8,0,8,0,0,1,0,0,19,0,0,0,6,0,8,8,8,20,6,8,8,8,27,27
455,ldshoots,50000,4,45,26,east,23,2,3,5,5,0,5,0,0,4,0,0,14,4,0,0,2,3,5,5,5,18,9,5,5,5,19,22
455,ldshoots,50000,4,45,36,east,33,3,3,4,4,0,4,0,0,3,0,0,9,0,0,0,0,0,4,4,4,12,0,4,4,4,13,13
455,ldshoots,50000,4,45,46,east,43,4,3,1,1,0,1,0,0,0,0,0,9,0,0,0,4,0,1,1,1,9,4,1,1,1,10,10
456,ldshoots,500,4,45,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,45,east,42,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
456,ldshoots,500,4,45,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,26,east,23,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
456,ldshoots,500,4,45,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,ldshoots,500,4,45,46,east,43,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
458,ldshoots,5000,4,45,14,east,11,1,1,4,3,0,3,0,0,3,0,0,8,1,0,0,2,0,4,3,3,11,3,4,4,4,12,12
458,ldshoots,5000,4,45,24,east,21,2,1,2,1,1,1,1,0,0,1,0,2,0,0,0,0,1,2,2,2,3,1,2,3,3,5,6
458,ldshoots,5000,4,45,34,east,31,3,1,3,3,1,3,1,0,0,0,0,6,,0,0,0,0,3,4,4,6,0,3,4,4,10,10
458,ldshoots,5000,4,45,44,east,41,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,1,2,2,2,4,4
458,ldshoots,5000,4,45,15,east,12,1,2,2,1,0,1,0,0,0,0,0,4,0,0,0,2,0,2,1,1,4,2,2,2,2,6,6
458,ldshoots,5000,4,45,25,east,22,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,2,2
458,ldshoots,5000,4,45,35,east,32,3,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,1,2,2,2,3,4
458,ldshoots,5000,4,45,45,east,42,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
458,ldshoots,5000,4,45,16,east,13,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
458,ldshoots,5000,4,45,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,ldshoots,5000,4,45,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,ldshoots,5000,4,45,46,east,43,4,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,2,0,1,1,1,3,3
513,hdshoots,500,5,51,11,west,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,21,west,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,31,west,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,41,west,41,4,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
513,hdshoots,500,5,51,12,west,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,22,west,22,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
513,hdshoots,500,5,51,32,west,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,42,west,42,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
513,hdshoots,500,5,51,13,west,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,23,west,23,2,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,1,2,2
513,hdshoots,500,5,51,33,west,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,hdshoots,500,5,51,43,west,43,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,2
515,hdshoots,5000,5,51,14,east,11,1,1,2,1,3,1,3,0,1,3,0,5,0,0,0,0,0,2,4,4,9,0,2,5,5,10,10
515,hdshoots,5000,5,51,24,east,21,2,1,1,1,4,1,4,0,0,4,0,3,0,1,0,0,1,1,5,5,7,2,1,5,5,8,9
515,hdshoots,5000,5,51,34,east,31,3,1,10,7,4,7,4,0,2,3,0,3,0,0,0,0,0,10,11,11,8,0,10,14,14,17,17
515,hdshoots,5000,5,51,44,east,41,4,1,3,0,4,0,4,0,0,0,0,2,0,0,0,1,0,3,4,4,2,1,3,7,7,9,9
515,hdshoots,5000,5,51,15,east,12,1,2,1,1,5,1,5,0,1,3,0,8,1,1,0,0,0,1,6,6,12,2,1,6,6,14,14
515,hdshoots,5000,5,51,25,east,22,2,2,0,0,3,0,3,0,0,2,0,6,0,1,0,0,0,0,3,3,8,1,0,3,3,9,9
515,hdshoots,5000,5,51,35,east,32,3,2,2,1,7,1,7,0,0,3,0,3,0,1,0,0,0,2,8,8,6,1,2,9,9,12,12
515,hdshoots,5000,5,51,45,east,42,4,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,2,3,3,4,4
515,hdshoots,5000,5,51,16,east,13,1,3,6,3,9,3,9,0,0,5,0,14,0,2,0,1,0,6,12,12,19,3,6,15,15,29,29
515,hdshoots,5000,5,51,26,east,23,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
515,hdshoots,5000,5,51,36,east,33,3,3,1,1,2,1,2,0,1,2,0,3,0,0,0,0,0,1,3,3,6,0,1,3,3,6,6
515,hdshoots,5000,5,51,46,east,43,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,2,2,3,3
516,hdshoots,50000,5,51,14,east,11,1,1,8,8,18,8,18,0,2,12,0,6,0,0,0,0,0,8,26,26,20,0,8,26,26,32,32
516,hdshoots,50000,5,51,24,east,21,2,1,45,45,32,45,32,0,18,26,0,23,4,1,0,3,0,45,77,77,67,8,45,77,77,100,100
516,hdshoots,50000,5,51,34,east,31,3,1,35,35,42,35,42,0,14,43,0,0,5,7,0,0,0,35,77,77,57,12,35,77,77,77,77
516,hdshoots,50000,5,51,44,east,41,4,1,24,15,42,15,42,0,14,33,0,3,2,3,0,0,0,24,57,57,50,5,24,66,66,69,69
516,hdshoots,50000,5,51,15,east,12,1,2,15,11,51,11,51,0,6,20,0,2,0,1,0,0,0,15,62,62,28,1,15,66,66,68,68
516,hdshoots,50000,5,51,25,east,22,2,2,37,37,45,37,45,0,21,25,0,15,3,1,0,2,0,37,82,82,61,6,37,82,82,97,97
516,hdshoots,50000,5,51,35,east,32,3,2,36,34,42,34,42,0,33,37,0,3,4,5,0,0,0,36,76,76,73,9,36,78,78,81,81
516,hdshoots,50000,5,51,45,east,42,4,2,15,15,5,15,5,0,15,5,0,13,1,2,0,1,0,15,20,20,33,4,15,20,20,33,33
516,hdshoots,50000,5,51,16,east,13,1,3,2,2,3,2,3,0,1,3,0,4,0,0,0,0,1,2,5,5,8,1,2,5,5,9,10
516,hdshoots,50000,5,51,26,east,23,2,3,29,29,24,29,24,0,14,12,0,3,6,4,0,0,0,29,53,53,29,10,29,53,53,56,56
516,hdshoots,50000,5,51,36,east,33,3,3,15,11,14,11,14,0,14,11,0,0,3,5,0,0,0,15,25,25,25,8,15,29,29,29,29
516,hdshoots,50000,5,51,46,east,43,4,3,3,3,5,3,5,0,1,3,0,2,1,2,0,2,0,3,8,8,6,5,3,8,8,10,10
517,hdshoots,50,5,51,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,44,east,41,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
517,hdshoots,50,5,51,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,25,east,22,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
517,hdshoots,50,5,51,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,hdshoots,50,5,51,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,ldr,50000,5,52,14,east,11,1,1,31,22,11,9,3,37,3,1,16,0,0,0,2,0,0,31,33,49,20,2,31,42,79,79,79
521,ldr,50000,5,52,24,east,21,2,1,52,47,22,16,2,12,12,1,10,0,2,1,1,0,0,52,69,30,23,4,52,74,86,86,86
521,ldr,50000,5,52,34,east,31,3,1,50,42,14,21,3,1,6,1,1,0,3,1,0,0,0,50,56,25,8,4,50,64,65,65,65
521,ldr,50000,5,52,44,east,41,4,1,9,3,41,1,19,21,0,10,9,0,0,1,0,0,0,9,44,41,19,1,9,50,71,71,71
521,ldr,50000,5,52,15,east,12,1,2,28,21,6,20,6,31,15,6,11,0,4,2,2,0,0,28,27,57,32,8,28,34,65,65,65
521,ldr,50000,5,52,25,east,22,2,2,115,115,23,49,13,2,32,7,2,0,4,3,0,0,0,115,138,64,41,7,115,138,140,140,140
521,ldr,50000,5,52,35,east,32,3,2,58,50,33,45,33,7,4,8,2,0,2,6,0,0,0,58,83,85,14,8,58,91,98,98,98
521,ldr,50000,5,52,45,east,42,4,2,5,5,6,0,2,15,0,1,3,0,0,1,1,0,5,5,11,17,4,7,5,11,26,26,31
521,ldr,50000,5,52,16,east,13,1,3,10,7,1,7,1,27,3,0,4,0,0,0,1,0,0,10,8,35,7,1,10,11,38,38,38
521,ldr,50000,5,52,26,east,23,2,3,68,61,26,35,13,9,9,4,4,0,1,2,0,0,0,68,87,57,17,3,68,94,103,103,103
521,ldr,50000,5,52,36,east,33,3,3,22,22,48,14,16,9,5,1,0,0,1,0,0,0,1,22,70,39,6,2,22,70,79,79,80
521,ldr,50000,5,52,46,east,43,4,3,2,2,15,0,5,2,0,2,0,0,0,2,0,0,0,2,17,7,2,2,2,17,19,19,19
522,ldr,5000,5,52,14,east,11,1,1,3,3,0,1,0,8,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,3,11,11,11
522,ldr,5000,5,52,24,east,21,2,1,4,4,4,1,1,6,0,0,2,0,0,0,1,0,0,4,8,8,2,1,4,8,14,14,14
522,ldr,5000,5,52,34,east,31,3,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2
522,ldr,5000,5,52,44,east,41,4,1,1,1,5,0,1,7,0,1,2,0,0,0,0,0,0,1,6,8,3,0,1,6,13,13,13
522,ldr,5000,5,52,15,east,12,1,2,2,1,6,1,2,1,0,0,0,0,0,0,0,0,1,2,7,4,0,1,2,8,9,9,10
522,ldr,5000,5,52,25,east,22,2,2,0,0,7,0,2,6,0,0,4,0,0,0,1,0,0,0,7,8,4,1,0,7,13,13,13
522,ldr,5000,5,52,35,east,32,3,2,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,1,6,6,7
522,ldr,5000,5,52,45,east,42,4,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2,3,4,4,4
522,ldr,5000,5,52,16,east,13,1,3,1,1,2,1,2,1,1,0,0,1,0,0,0,0,0,1,3,4,2,0,1,3,4,5,5
522,ldr,5000,5,52,26,east,23,2,3,2,2,8,0,3,1,0,2,0,0,0,2,0,0,0,2,10,4,2,2,2,10,11,11,11
522,ldr,5000,5,52,36,east,33,3,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,7,7,7
522,ldr,5000,5,52,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,44,east,41,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
523,ldr,50,5,52,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,45,east,42,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
523,ldr,50,5,52,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ldr,50,5,52,26,east,23,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
523,ldr,50,5,52,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
523,ldr,50,5,52,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,34,east,31,3,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,4,0,0,0,2,4,4
525,ldr,500,5,52,44,east,41,4,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,1,1,0,3,3,4,4,4
525,ldr,500,5,52,15,east,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,25,east,22,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2
525,ldr,500,5,52,35,east,32,3,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,4,0,0,0,1,4,4
525,ldr,500,5,52,45,east,42,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
525,ldr,500,5,52,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ldr,500,5,52,36,east,33,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
525,ldr,500,5,52,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,hdr,5000,5,53,14,east,11,1,1,0,0,3,0,0,3,0,0,3,1,0,0,0,0,0,0,3,3,4,0,0,3,6,7,7
532,hdr,5000,5,53,24,east,21,2,1,0,0,0,0,0,3,0,0,2,9,0,0,0,2,0,0,0,3,11,2,0,0,3,12,12
532,hdr,5000,5,53,34,east,31,3,1,0,0,3,0,0,8,0,0,8,5,0,0,6,2,0,0,3,8,13,8,0,3,11,16,16
532,hdr,5000,5,53,44,east,41,4,1,3,3,2,2,0,17,2,0,15,10,1,0,5,3,0,3,5,19,27,9,3,5,22,32,32
532,hdr,5000,5,53,15,east,12,1,2,2,2,5,0,2,5,0,2,5,2,0,1,0,0,0,2,7,7,9,1,2,7,12,14,14
532,hdr,5000,5,53,25,east,22,2,2,0,0,3,0,3,8,0,3,8,6,0,2,4,1,0,0,3,11,17,7,0,3,11,17,17
532,hdr,5000,5,53,35,east,32,3,2,2,2,0,1,0,4,1,0,4,6,1,0,0,1,0,2,2,5,11,2,2,2,6,12,12
532,hdr,5000,5,53,45,east,42,4,2,0,0,6,0,5,25,0,3,21,0,0,0,1,0,0,0,6,30,24,1,0,6,31,31,31
532,hdr,5000,5,53,16,east,13,1,3,0,0,6,0,1,1,0,1,1,3,0,0,1,1,0,0,6,2,5,2,0,6,7,10,10
532,hdr,5000,5,53,26,east,23,2,3,0,0,0,0,0,2,0,0,2,1,0,0,1,0,1,0,0,2,3,2,0,0,2,3,4
532,hdr,5000,5,53,36,east,33,3,3,0,0,7,0,2,1,0,2,1,3,0,2,0,1,0,0,7,3,6,3,0,7,8,11,11
532,hdr,5000,5,53,46,east,43,4,3,3,3,8,0,7,15,0,6,8,2,0,2,4,1,0,3,11,22,16,7,3,11,26,28,28
536,hdr,500,5,53,14,east,11,1,1,0,0,6,0,2,3,0,0,1,0,0,0,0,0,0,0,6,5,1,0,0,6,9,9,9
536,hdr,500,5,53,24,east,21,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
536,hdr,500,5,53,34,east,31,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
536,hdr,500,5,53,44,east,41,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
536,hdr,500,5,53,15,east,12,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,2,2
536,hdr,500,5,53,25,east,22,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
536,hdr,500,5,53,35,east,32,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
536,hdr,500,5,53,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,hdr,500,5,53,16,east,13,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
536,hdr,500,5,53,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
536,hdr,500,5,53,36,east,33,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,3,3
536,hdr,500,5,53,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,hdr,50,5,53,14,east,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
537,hdr,50,5,53,24,east,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
537,hdr,50,5,53,34,east,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
537,hdr,50,5,53,44,east,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
537,hdr,50,5,53,15,east,12,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,16,0,1,1,1,1
537,hdr,50,5,53,25,east,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
537,hdr,50,5,53,35,east,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
537,hdr,50,5,53,45,east,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
537,hdr,50,5,53,16,east,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
537,hdr,50,5,53,26,east,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
537,hdr,50,5,53,36,east,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
537,hdr,50,5,53,46,east,43,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
539,hdr,50000,5,53,14,east,11,1,1,23,23,0,9,0,31,9,0,23,0,7,0,12,0,0,23,23,40,32,19,23,23,54,54,54
539,hdr,50000,5,53,24,east,21,2,1,38,36,61,18,18,21,11,14,12,0,4,7,2,0,0,38,97,57,37,13,38,99,120,120,120
539,hdr,50000,5,53,34,east,31,3,1,37,37,33,11,7,10,8,4,5,0,6,3,2,0,1,37,70,28,17,12,37,70,80,80,81
539,hdr,50000,5,53,44,east,41,4,1,26,26,36,14,14,20,10,10,14,0,6,7,7,0,1,26,62,48,34,21,26,62,82,82,83
539,hdr,50000,5,53,15,east,12,1,2,30,27,47,15,22,14,8,15,11,1,2,2,7,1,0,30,74,51,35,12,30,77,91,92,92
539,hdr,50000,5,53,25,east,22,2,2,57,48,19,22,14,23,15,6,12,0,4,1,8,0,1,57,67,59,33,14,57,76,99,99,100
539,hdr,50000,5,53,35,east,32,3,2,20,19,27,5,13,3,3,8,2,0,3,6,1,0,1,20,46,21,13,11,20,47,50,50,51
539,hdr,50000,5,53,45,east,42,4,2,22,21,10,11,1,15,11,1,14,8,5,1,8,2,2,22,31,27,34,18,22,32,47,55,57
539,hdr,50000,5,53,16,east,13,1,3,6,6,0,0,0,14,0,0,14,4,0,0,2,2,0,6,6,14,18,4,6,6,20,24,24
539,hdr,50000,5,53,26,east,23,2,3,3,3,0,1,0,1,1,0,1,2,1,0,0,2,0,3,3,2,4,3,3,3,4,6,6
539,hdr,50000,5,53,36,east,33,3,3,8,3,13,1,4,13,1,4,9,0,1,1,5,0,1,8,16,18,14,8,8,21,34,34,35
